Id;Color 0;
0;0
1;25
2;109
3;154
4;70
5;177
6;492
7;151
8;225
9;175
10;488
11;1
12;17
13;537
14;60
15;2
17;546
16;245
19;245
18;245
21;548
20;559
23;576
22;559
25;816
24;805
27;822
26;817
29;820
28;820
31;820
30;820
34;827
35;827
32;820
33;827
38;94
39;93
36;828
37;93
42;431
43;25
40;431
41;226
46;824
47;821
44;168
45;825
51;821
50;821
49;821
48;821
55;146
54;3
53;821
52;821
59;227
58;431
57;860
56;860
63;895
62;895
61;895
60;228
68;897
69;896
70;711
71;711
64;229
65;896
66;896
67;896
76;230
77;231
78;232
79;575
72;711
73;155
74;152
75;152
85;912
84;25
87;95
86;95
81;94
80;549
83;25
82;911
93;931
92;488
95;930
94;930
89;95
88;95
91;95
90;95
102;954
103;954
100;954
101;954
98;952
99;954
96;931
97;866
110;988
111;988
108;987
109;987
106;233
107;153
104;547
105;959
119;861
118;861
117;862
116;550
115;743
114;989
113;988
112;988
127;237
126;665
125;236
124;235
123;867
122;234
121;862
120;60
137;869
136;171
139;998
138;870
141;999
140;998
143;713
142;999
129;269
128;916
131;169
130;169
133;170
132;169
135;868
134;170
152;1002
153;238
154;238
155;362
156;96
157;1004
158;145
159;488
144;1000
145;1001
146;1002
147;1001
148;863
149;863
150;1002
151;1002
171;1016
170;635
169;865
168;1014
175;341
174;917
173;240
172;97
163;1013
162;1013
161;871
160;239
167;865
166;1013
165;247
164;1013
186;960
187;960
184;960
185;970
190;719
191;713
188;713
189;713
178;172
179;173
176;712
177;712
182;241
183;960
180;194
181;98
205;1020
204;1019
207;873
206;1019
201;874
200;872
203;1019
202;1019
197;72
196;242
199;872
198;4
193;1019
192;1015
195;1018
194;1018
220;1023
221;99
222;99
223;100
216;109
217;99
218;99
219;99
212;715
213;828
214;875
215;99
208;874
209;714
210;961
211;715
239;177
238;177
237;174
236;177
235;177
234;243
233;243
232;269
231;243
230;357
229;1031
228;1009
227;1030
226;1030
225;269
224;100
254;244
255;277
252;1049
253;244
250;1049
251;1048
248;1040
249;1040
246;1040
247;1040
244;39
245;1047
242;177
243;177
240;177
241;177
275;933
274;1058
273;1057
272;829
279;716
278;538
277;933
276;1058
283;717
282;717
281;551
280;1034
287;956
286;719
285;552
284;718
258;175
259;176
256;244
257;244
262;488
263;1056
260;175
261;181
266;176
267;1031
264;1035
265;1056
270;1032
271;1033
268;1031
269;1032
305;830
304;586
307;927
306;268
309;246
308;918
311;101
310;101
313;941
312;938
315;942
314;942
317;1066
316;942
319;669
318;666
288;956
289;956
290;939
291;1063
292;1063
293;263
294;989
295;989
296;989
297;989
298;990
299;989
300;720
301;720
302;720
303;720
343;1075
342;1075
341;921
340;1072
339;252
338;1071
337;311
336;1069
351;253
350;253
349;253
348;253
347;630
346;582
345;553
344;1076
326;251
327;919
324;249
325;250
322;248
323;252
320;247
321;354
334;920
335;1070
332;251
333;102
330;1067
331;252
328;1068
329;1067
373;5
372;6
375;6
374;20
369;260
368;259
371;1077
370;1080
381;554
380;667
383;555
382;554
377;856
376;1023
379;856
378;856
356;722
357;722
358;254
359;254
352;500
353;253
354;721
355;254
364;723
365;257
366;330
367;258
360;254
361;831
362;255
363;256
410;1090
411;1090
408;1090
409;1090
414;724
415;724
412;1090
413;793
402;556
403;556
400;671
401;556
406;1090
407;1090
404;1090
405;1090
395;1080
394;1080
393;826
392;826
399;673
398;575
397;671
396;575
387;669
386;1027
385;1029
384;668
391;826
390;826
389;670
388;670
440;559
441;559
442;559
443;559
444;559
445;559
446;559
447;559
432;994
433;558
434;8
435;9
436;91
437;10
438;91
439;91
425;48
424;7
427;201
426;557
429;994
428;177
431;995
430;994
417;104
416;103
419;864
418;104
421;261
420;864
423;7
422;261
478;943
479;11
476;943
477;943
474;672
475;832
472;559
473;672
470;559
471;559
468;559
469;559
466;559
467;559
464;559
465;559
463;559
462;559
461;559
460;559
459;559
458;559
457;559
456;559
455;559
454;576
453;559
452;559
451;559
450;559
449;559
448;559
508;267
509;431
510;268
511;1058
504;13
505;266
506;267
507;267
500;833
501;265
502;12
503;25
496;264
497;263
498;263
499;264
493;263
492;263
495;263
494;263
489;263
488;263
491;264
490;263
485;319
484;178
487;263
486;262
481;1020
480;70
483;560
482;673
550;179
551;754
548;1008
549;277
546;1008
547;1012
544;275
545;276
558;675
559;674
556;1100
557;1100
554;1100
555;161
552;726
553;564
567;1101
566;731
565;727
564;278
563;497
562;566
561;565
560;674
575;567
574;15
573;14
572;180
571;180
570;180
569;1003
568;1101
516;269
517;269
518;270
519;269
512;1098
513;825
514;269
515;269
524;269
525;269
526;269
527;822
520;269
521;269
522;269
523;269
533;1079
532;1078
535;272
534;1080
529;271
528;270
531;561
530;859
541;563
540;725
543;274
542;578
537;273
536;962
539;562
538;963
610;569
611;570
608;1088
609;1089
614;571
615;966
612;570
613;570
618;283
619;967
616;967
617;285
622;15
623;677
620;731
621;676
627;1104
626;1105
625;679
624;678
631;1080
630;1080
629;284
628;1104
635;1080
634;1081
633;1080
632;1080
639;922
638;287
637;286
636;285
576;858
577;857
578;857
579;857
580;181
581;181
582;181
583;181
584;181
585;181
586;181
587;279
588;728
589;729
590;729
591;182
593;281
592;280
595;281
594;281
597;282
596;281
599;768
598;730
601;568
600;753
603;652
602;568
605;675
604;568
607;965
606;964
687;735
686;734
685;815
684;301
683;301
682;304
681;300
680;876
679;1084
678;1083
677;1083
676;1083
675;1083
674;1082
673;1082
672;1082
702;109
703;304
700;1111
701;945
698;945
699;19
696;1111
697;944
694;108
695;1110
692;303
693;107
690;1109
691;302
688;1108
689;1109
653;16
652;539
655;106
654;296
649;294
648;968
651;923
650;295
645;1081
644;291
647;293
646;292
641;288
640;105
643;290
642;289
668;299
669;299
670;1063
671;1082
664;299
665;299
666;299
667;299
660;298
661;732
662;733
663;572
656;17
657;18
658;154
659;297
747;308
746;471
745;897
744;580
751;25
750;736
749;736
748;183
739;613
738;1050
737;1046
736;969
743;24
742;307
741;837
740;579
762;309
763;111
760;582
761;582
766;348
767;737
764;111
765;1041
754;581
755;581
752;582
753;582
758;582
759;582
756;1113
757;1112
713;155
712;576
715;834
714;953
717;20
716;577
719;20
718;20
705;1022
704;110
707;741
706;573
709;574
708;574
711;305
710;589
728;21
729;1092
730;306
731;22
732;23
733;156
734;540
735;836
720;20
721;685
722;1017
723;1017
724;609
725;835
726;1094
727;1091
821;28
820;741
823;1097
822;28
817;741
816;115
819;741
818;740
829;742
828;742
831;877
830;317
825;1097
824;1097
827;1097
826;1097
804;584
805;1116
806;1116
807;1116
800;27
801;27
802;27
803;316
812;739
813;114
814;69
815;1055
808;1117
809;1117
810;924
811;924
791;112
790;112
789;112
788;313
787;1102
786;1102
785;1102
784;1102
799;738
798;970
797;315
796;314
795;184
794;184
793;113
792;112
774;310
775;26
772;310
773;310
770;310
771;310
768;1060
769;431
782;1102
783;1102
780;1102
781;1058
778;312
779;1102
776;583
777;312
881;746
880;745
883;748
882;747
885;117
884;1130
887;327
886;327
889;328
888;327
891;1127
890;118
893;1127
892;1126
895;1133
894;1132
864;326
865;326
866;326
867;326
868;1107
869;587
870;586
871;586
872;587
873;743
874;743
875;743
876;743
877;743
878;744
879;744
851;1058
850;340
849;323
848;322
855;1119
854;1119
853;1119
852;1120
859;459
858;324
857;459
856;459
863;326
862;325
861;459
860;459
834;585
835;116
832;877
833;877
838;318
839;318
836;140
837;116
842;318
843;319
840;318
841;318
846;971
847;321
844;878
845;320
956;120
957;334
958;426
959;335
952;188
953;188
954;188
955;188
948;1004
949;1004
950;365
951;188
944;35
945;333
946;425
947;36
941;187
940;951
943;119
942;332
937;34
936;33
939;946
938;749
933;186
932;186
935;187
934;186
929;588
928;32
931;185
930;1061
926;1137
927;990
924;680
925;1136
922;1133
923;907
920;905
921;906
918;30
919;31
916;330
917;331
914;330
915;370
912;80
913;29
911;904
910;1138
909;1138
908;1138
907;1138
906;903
905;902
904;903
903;329
902;1135
901;1134
900;1135
899;1134
898;1134
897;1134
896;1132
1016;591
1017;342
1018;1148
1019;1148
1020;1148
1021;925
1022;947
1023;947
1008;589
1009;1085
1010;1085
1011;1145
1012;1145
1013;37
1014;38
1015;590
1001;341
1000;397
1003;1144
1002;341
1005;1144
1004;1144
1007;1144
1006;1144
993;879
992;337
995;338
994;879
997;340
996;339
999;1014
998;865
986;1141
987;1141
984;1141
985;1142
990;190
991;1146
988;127
989;1005
978;751
979;751
976;681
977;681
982;682
983;1141
980;751
981;757
971;126
970;817
969;817
968;817
975;909
974;1140
973;1140
972;750
963;123
962;336
961;121
960;189
967;125
966;124
965;123
964;122
1100;353
1101;195
1102;133
1103;354
1096;1053
1097;131
1098;132
1099;194
1092;193
1093;352
1094;1052
1095;130
1088;42
1089;129
1090;192
1091;1051
1117;858
1116;359
1119;44
1118;43
1113;359
1112;358
1115;359
1114;530
1109;593
1108;593
1111;881
1110;357
1105;356
1104;355
1107;593
1106;593
1134;972
1135;755
1132;754
1133;596
1130;196
1131;196
1128;362
1129;363
1126;753
1127;595
1124;705
1125;685
1122;594
1123;361
1120;360
1121;647
1151;654
1150;599
1149;758
1148;600
1147;608
1146;598
1145;598
1144;757
1143;597
1142;597
1141;364
1140;45
1139;1086
1138;1086
1137;756
1136;1142
1032;437
1033;1042
1034;158
1035;71
1036;165
1037;191
1038;221
1039;343
1024;157
1025;1149
1026;1149
1027;1149
1028;1149
1029;1149
1030;1149
1031;1149
1049;1028
1048;346
1051;1028
1050;1028
1053;347
1052;1028
1055;1151
1054;128
1041;344
1040;344
1043;1150
1042;1150
1045;1150
1044;1150
1047;345
1046;592
1066;349
1067;349
1064;349
1065;349
1070;756
1071;350
1068;349
1069;752
1058;348
1059;469
1056;1151
1057;348
1062;1120
1063;349
1060;1023
1061;880
1083;449
1082;351
1081;684
1080;683
1087;41
1086;40
1085;1121
1084;351
1075;957
1074;957
1073;957
1072;371
1079;1139
1078;957
1077;957
1076;957
1221;606
1220;761
1223;762
1222;48
1217;605
1216;378
1219;973
1218;379
1229;763
1228;763
1231;383
1230;382
1225;49
1224;380
1227;135
1226;381
1236;385
1237;200
1238;386
1239;50
1232;818
1233;384
1234;927
1235;199
1244;764
1245;814
1246;976
1247;977
1240;974
1241;977
1242;974
1243;975
1255;160
1254;201
1253;498
1252;387
1251;766
1250;882
1249;893
1248;765
1263;1147
1262;1147
1261;54
1260;388
1259;53
1258;52
1257;542
1256;51
1270;608
1271;609
1268;686
1269;687
1266;607
1267;389
1264;1147
1265;1147
1278;218
1279;394
1276;218
1277;393
1274;391
1275;392
1272;390
1273;688
1153;601
1152;601
1155;365
1154;365
1157;1058
1156;838
1159;1058
1158;1059
1161;197
1160;1058
1163;367
1162;366
1165;368
1164;368
1167;369
1166;369
1168;369
1169;369
1170;602
1171;649
1172;1154
1173;1154
1174;823
1175;603
1176;1155
1177;1155
1178;1155
1179;370
1180;604
1181;371
1182;371
1183;198
1187;373
1186;372
1185;372
1184;1153
1191;374
1190;373
1189;464
1188;373
1195;759
1194;134
1193;374
1192;374
1199;375
1198;375
1197;375
1196;375
1202;375
1203;376
1200;375
1201;375
1206;159
1207;541
1204;926
1205;46
1210;377
1211;488
1208;488
1209;488
1214;760
1215;47
1212;377
1213;760
1375;979
1374;203
1373;203
1372;1157
1371;1157
1370;1156
1369;140
1368;775
1367;407
1366;58
1365;620
1364;619
1363;618
1362;617
1361;978
1360;616
1358;56
1359;57
1356;406
1357;406
1354;139
1355;406
1352;615
1353;615
1350;1024
1351;615
1348;202
1349;614
1346;202
1347;202
1344;954
1345;202
1405;413
1404;412
1407;898
1406;414
1401;623
1400;623
1403;839
1402;623
1397;141
1396;884
1399;632
1398;623
1393;411
1392;853
1395;992
1394;992
1388;466
1389;409
1390;466
1391;410
1384;408
1385;621
1386;622
1387;776
1380;1009
1381;1009
1382;1010
1383;1011
1376;1010
1377;1009
1378;1009
1379;1009
1307;1023
1306;1023
1305;1023
1304;1023
1311;399
1310;532
1309;398
1308;913
1299;1023
1298;1023
1297;1023
1296;1024
1303;1023
1302;1023
1301;1023
1300;1023
1290;1023
1291;1023
1288;1023
1289;1023
1294;1023
1295;1023
1292;1023
1293;1023
1282;396
1283;535
1280;395
1281;610
1286;883
1287;1023
1284;767
1285;55
1337;404
1336;774
1339;138
1338;405
1341;139
1340;138
1343;952
1342;138
1329;136
1328;769
1331;137
1330;770
1333;772
1332;771
1335;1029
1334;773
1320;768
1321;768
1322;768
1323;768
1324;613
1325;403
1326;948
1327;991
1312;400
1313;611
1314;401
1315;402
1316;995
1317;612
1318;768
1319;769
1494;423
1495;210
1492;422
1493;422
1490;420
1491;421
1488;64
1489;209
1502;1166
1503;1166
1500;217
1501;65
1498;210
1499;424
1496;210
1497;210
1479;689
1478;626
1477;62
1476;61
1475;419
1474;625
1473;418
1472;840
1487;981
1486;627
1485;691
1484;63
1483;693
1482;690
1481;1165
1480;1165
1524;949
1525;950
1526;429
1527;886
1520;211
1521;632
1522;949
1523;949
1532;1118
1533;1118
1534;887
1535;887
1528;633
1529;951
1530;430
1531;1118
1509;425
1508;630
1511;1168
1510;426
1505;791
1504;1166
1507;629
1506;628
1517;693
1516;692
1519;428
1518;694
1513;143
1512;1167
1515;631
1514;427
1426;786
1427;787
1424;784
1425;785
1430;1164
1431;1164
1428;206
1429;788
1434;1105
1435;1105
1432;1066
1433;1105
1438;60
1439;60
1436;1105
1437;60
1411;205
1410;624
1409;624
1408;624
1415;777
1414;1131
1413;205
1412;204
1419;781
1418;780
1417;779
1416;778
1423;783
1422;1152
1421;782
1420;59
1456;1066
1457;1066
1458;1066
1459;1066
1460;1066
1461;980
1462;416
1463;1146
1464;1146
1465;1146
1466;908
1467;908
1468;417
1469;207
1470;1158
1471;208
1441;60
1440;83
1443;60
1442;60
1445;885
1444;60
1447;142
1446;415
1449;789
1448;850
1451;1054
1450;790
1453;1106
1452;1106
1455;1066
1454;1106
1642;797
1643;451
1640;449
1641;450
1646;697
1647;697
1644;214
